"","fragment.ID.full","Intercept","umol.L.sec","Temp.C"
"981","BLANK10_L_28_O2",194.628093222678,-0.00175236717305684,28.3080179640719
"982","BLANK9_L_28_O2",195.410677526295,-0.00159576775054119,28.3158323353293
"983","PA37_L_28_O2",196.25737107778,0.0483048846980653,28.2658323353293
"984","PA39_L_28_O2",208.414905573376,0.0486790296712109,28.4628083832335
"985","PA41_L_28_O2",206.174394944671,0.0356670238788585,28.4802934131737
"986","PA42_L_28_O2",194.642702773238,0.0241422727272727,28.4005988023952
"987","PA46_L_28_O2",188.021576401746,0.0405674547654113,28.339497005988
"988","PA49_L_28_O2",199.114984859551,0.0295377996254682,28.1542095808383
"989","PA50_L_28_O2",179.236346095812,0.0324008145185786,28.5259520958084
"990","PA53_L_28_O2",191.185986538602,0.048630943354961,28.5453233532934
"991","BLANK10_L_30_O2",177.867905020353,-0.00123894879668642,30.2544082840237
"992","BLANK9_L_30_O2",178.47042839825,-0.00166596055493064,30.2226449704142
"993","PA37_L_30_O2",166.746148359092,0.0515828260552598,30.0882899408284
"994","PA39_L_30_O2",199.029291517227,0.0429978818502442,30.4852307692308
"995","PA41_L_30_O2",196.137019990099,0.0382334752475247,30.0901834319527
"996","PA42_L_30_O2",177.655130163479,0.0248908694160127,30.5957100591716
"997","PA46_L_30_O2",169.387330418214,0.0469466191127614,30.3465088757396
"998","PA49_L_30_O2",178.689990730028,0.0321642089728453,30.1213727810651
"999","PA50_L_30_O2",184.101781604843,0.0380674713045913,30.4860473372781
"1000","PA53_L_30_O2",181.95199881588,0.0517035935411624,30.2535207100592
"1001","BLANK10_L_31_O2",176.399455982224,-0.00154785752415525,30.8589053254438
"1002","BLANK9_L_31_O2",177.516616753585,-0.00142775647416724,30.8508343195266
"1003","PA37_L_31_O2",188.880256134454,0.0493438655462185,30.8083905325444
"1004","PA39_L_31_O2",194.803752003276,0.0406313752597654,31.0023076923077
"1005","PA41_L_31_O2",194.085538763621,0.0383995825274777,30.9559585798817
"1006","PA42_L_31_O2",173.354213214651,0.0218213901354117,31.0549408284024
"1007","PA46_L_31_O2",176.433878776037,0.041933795391705,30.9655976331361
"1008","PA49_L_31_O2",181.005662731359,0.0301984596483987,30.8060059171598
"1009","PA50_L_31_O2",170.448932667946,0.0345393826456562,30.9929467455621
"1010","PA53_L_31_O2",184.794276316201,0.0511644498729725,31.0470650887574
"1011","BLANK10_L_32_O2",172.560841632163,-0.00143647764776478,31.8646162790698
"1012","BLANK9_L_32_O2",173.323133994228,-0.00112366233766232,31.844976744186
"1013","PA37_L_32_O2",178.603078654655,0.0447433788511629,31.7679127906977
"1014","PA39_L_32_O2",192.861035870522,0.0346892008030714,31.9960290697674
"1015","PA41_L_32_O2",188.619536130386,0.0369636844054822,31.9461686046512
"1016","PA42_L_32_O2",170.946989674309,0.0183253544871327,32.0239767441861
"1017","PA46_L_32_O2",170.85572131692,0.0367076688822572,31.9272674418605
"1018","PA49_L_32_O2",175.036575652996,0.0280522734278008,31.7731279069767
"1019","PA50_L_32_O2",164.647139141937,0.0302682488801792,31.9809709302326
"1020","PA53_L_32_O2",181.715296201427,0.0465775458491855,32.0226918604651
"1021","BLANK10_L_35_O2",158.132291815019,-0.00128193958437478,34.8036646706587
"1022","BLANK9_L_35_O2",158.606827247914,-0.00130372909533281,34.7835149700599
"1023","PA37_L_35_O2",153.572588009755,0.0228447229372714,34.6697185628743
"1024","PA39_L_35_O2",159.271500266288,0.0174948277565132,34.9719820359281
"1025","PA41_L_35_O2",160.169794940038,0.019166940496911,34.8888562874251
"1026","PA42_L_35_O2",142.642011983819,0.00761793412772793,35.0084011976048
"1027","PA46_L_35_O2",143.52378068204,0.0222374926714872,34.8240598802395
"1028","PA49_L_35_O2",150.469538515806,0.0181022111035136,34.6156646706587
"1029","PA50_L_35_O2",137.150332643787,0.0187716020075963,34.9528922155689
"1030","PA53_L_35_O2",147.221419483632,0.0276913863266413,35.0157125748503
"1031","BLANK10_L_37_O2",144.898267771009,-0.00156095218691948,36.7545411764706
"1032","BLANK9_L_37_O2",145.342120096743,-0.00161826019929399,36.7152117647059
"1033","PA37_L_37_O2",126.066921469409,0.00110501297231,36.581
"1034","PA39_L_37_O2",141.524986926011,-0.00103672863544223,36.9446352941176
"1035","PA41_L_37_O2",141.500067249581,0.00645797459357004,36.7555705882353
"1036","PA42_L_37_O2",130.431492528006,-0.00522658327109784,36.9215
"1037","PA46_L_37_O2",126.206871565657,0.00786786951144093,36.7352058823529
"1038","PA49_L_37_O2",134.083824738242,0.00358114081746922,36.5865235294118
"1039","PA50_L_37_O2",123.944641374423,0.00484889472845995,36.8734411764706
"1040","PA53_L_37_O2",132.721101408557,0.0126480041511392,36.9091058823529
"1041","BLANK11_L_20_O2",207.292253202228,-0.00120332902391727,20.1839647058824
"1042","BLANK12_L_20_O2",215.458572072975,-0.000841462608511449,20.2200823529412
"1043","PA38_L_20_O2",221.451058750318,0.0211544103762982,20.2425588235294
"1044","PA40_L_20_O2",221.370143507839,0.0189454059350504,20.1277058823529
"1045","PA43_L_20_O2",197.336671246549,0.0205145818589854,20.1756470588235
"1046","PA45_L_20_O2",219.353860364572,0.0261672532259241,20.1972235294118
"1047","PA48_L_20_O2",223.289487245153,0.0146829232510967,20.1566823529412
"1048","PA51_L_20_O2",230.154713647758,0.0154686804332905,20.0828235294118
"1049","PA52_L_20_O2",231.554762159268,0.0198996949980339,20.1710705882353
"1050","PA54_L_20_O2",207.127047666169,0.0193507121519258,20.3535470588235
"1051","BLANK11_L_24_O2",195.6544292942,-0.00124858371133696,24.4098273809524
"1052","BLANK12_L_24_O2",204.276093270902,-0.00131661522325444,24.5144642857143
"1053","PA38_L_24_O2",206.178667047132,0.0326818054261027,24.3177023809524
"1054","PA40_L_24_O2",211.833808696193,0.0326996913998915,24.2840654761905
"1055","PA43_L_24_O2",186.632729520843,0.0275410061381329,24.1822619047619
"1056","PA45_L_24_O2",213.997273114063,0.0398915010147049,24.2178333333333
"1057","PA48_L_24_O2",208.506291279677,0.0294021907122549,24.1577321428571
"1058","PA51_L_24_O2",211.91147762819,0.0252565668191896,24.2379523809524
"1059","PA52_L_24_O2",222.012636524933,0.0285181189400015,24.2395952380952
"1060","PA54_L_24_O2",198.115021560758,0.0309697117375378,24.4134464285714
"1061","BLANK11_L_28_O2",178.387461738249,-0.0014140331797235,28.3505029585799
"1062","BLANK12_L_28_O2",186.336101843318,-0.00149184686281462,28.4472307692308
"1063","PA38_L_28_O2",186.920692637482,0.0401593588248159,28.4310769230769
"1064","PA40_L_28_O2",199.063236499567,0.0393162027113283,28.2900769230769
"1065","PA43_L_28_O2",174.928207578627,0.0344456866157897,28.3146923076923
"1066","PA45_L_28_O2",200.4897081923,0.0449984717607974,28.3151893491124
"1067","PA48_L_28_O2",194.683957755295,0.037126948704848,28.2487573964497
"1068","PA51_L_28_O2",194.225166718591,0.0342174148791283,28.2091656804734
"1069","PA52_L_28_O2",207.102248353164,0.0364416664333707,28.3294733727811
"1070","PA54_L_28_O2",185.659659701235,0.0372525342512208,28.5958284023669
"1071","BLANK11_L_30_O2",168.835124211108,-0.00187816180384589,30.138514619883
"1072","BLANK12_L_30_O2",176.868705716338,-0.00196998285608378,30.1252339181287
"1073","PA38_L_30_O2",183.038078592133,0.0422137155598025,30.1260526315789
