"","fragment.ID","site","rate.type","E","Eh","lnc","Th","Topt","site.block","recovery.block","site.letter","Pmax"
"85","PA38_C","A","C",0.279179479596904,2.23445006961321,0.444761583254264,309.512011182921,29.3320600279377,3,2,"B",0.430556572957283
"86","PA38_D","A","R",0.166783023461351,2.40630942574995,0.386872129575067,316.559329454734,34.3523008059864,3,2,"B",0.490718691392159
"87","PA38_L","A","GP",0.37519851694584,3.57300435360875,1.04521504127012,308.575343326904,30.5803008598121,3,2,"B",1.15369037106871
"88","PA39_C","A","C",1.89265802291559,2.06342035467095,2.96557565913279,290.11340217759,25.6751127663317,3,1,"B",0.393930230575468
"89","PA39_D","A","R",0.150068540241361,3.0445445679787,0.475191803171984,316.435970721784,35.1125274998802,3,1,"B",0.596677479550728
"90","PA39_L","A","GP",0.483078360078244,2.34628637123286,1.27311141912213,306.474452608482,28.7360918949751,3,1,"B",1.21236608742171
"91","PA4_C","A","C",0.219474899049305,1.23200551042832,0.349191122480256,311.616441309446,28.41350857692,1,2,"F",0.221118028771201
"92","PA4_D","A","R",0.0866010887868079,4.54894045027813,0.371015716902681,313.518786870263,33.1941555748591,1,2,"F",0.430661888460837
"93","PA4_L","A","GP",0.270069850221698,2.85098422191546,0.944991718289934,308.963441439648,29.4331881397966,1,2,"F",0.964302976538105
"94","PA40_C","A","C",0.0982464845265276,6.28183706579395,0.199064179375134,311.450273206635,32.8826902726412,3,2,"B",0.268987071372414
"95","PA40_D","A","R",0.129384096469554,2.37692941271357,0.374259087674139,318.268028714248,34.9654934415457,3,2,"B",0.464285700497959
"96","PA40_L","A","GP",0.491887400638107,2.64596058554055,1.09949905052706,307.454287968874,29.8225259602078,3,2,"B",1.13449247789659
"97","PA41_C","A","C",0.572220659001342,0.998316576667335,0.963130675024783,298.453802617027,27.588990965025,3,1,"B",0.228970964610419
"98","PA41_D","A","R",0.156288746097834,2.24517277497884,0.374237793215777,318.421531279214,35.488816544822,3,1,"B",0.488419637935243
"99","PA41_L","A","GP",0.447722231328433,2.94942245883774,1.05836387354452,308.045183029465,30.1963341989909,3,1,"B",1.1339088864547
"100","PA42_C","A","C",0.481157696939584,1.35681062065211,0.634612437344791,304.73945029042,28.0972171905654,3,1,"B",0.326590862672873
"101","PA42_D","A","R",0.141632317879889,2.40643948111367,0.491676168360734,316.710570082511,33.9043963318561,3,1,"B",0.572407779662758
"102","PA42_L","A","GP",0.29862431088027,3.33136811244641,1.06011511649966,308.593282446765,29.8352196658012,3,1,"B",1.11278756025367
"103","PA43_C","A","C",0.284631601959927,2.33546647627159,0.444246411465485,309.627241245732,29.6437252383532,3,2,"B",0.447108495068456
"104","PA43_D","A","R",0.12239374200667,2.66216917126482,0.426760678576944,317.406249843322,34.6625359621111,3,2,"B",0.51326899859146
"105","PA43_L","A","GP",0.305932014688335,3.97505406662444,1.05305179711343,309.147359966689,30.9328943515412,3,2,"B",1.16542496994793
"106","PA45_C","A","C",0.925035381010868,1.4357053807444,1.28199776334958,297.154620411614,27.1880887088797,3,2,"B",0.390215714252772
"107","PA45_D","A","R",0.15210778946616,2.25452618754877,0.448365602827826,317.457517166662,34.5006085132708,3,2,"B",0.5414989869064
"108","PA45_L","A","GP",0.436247434339609,2.68053372559496,1.17899143006597,307.708176574011,29.6504791054336,3,2,"B",1.2053159816383
"109","PA46_C","B","C",0.345745469669984,1.592010147657,0.60880875167773,307.086356842084,27.5260667466674,3,1,"A",0.432013169981949
"110","PA46_D","B","R",0.13186318465476,4.34502164155713,0.34961120913065,316.285524399829,36.4067154588822,3,1,"A",0.490702903900469
"111","PA46_L","B","GP",0.422131188185862,2.61823755612485,1.18450067592333,307.587967068183,29.3855685107424,3,1,"A",1.19187716031609
"112","PA48_C","B","C",0.130663657701139,6.67334300460456,0.250221928674372,310.920077715963,32.9589025630449,3,2,"A",0.345640031053165
"113","PA48_D","B","R",0.126241034618961,3.06123712598995,0.422626763830669,316.893677303523,35.0898463168913,3,2,"A",0.524882125011301
"114","PA48_L","B","GP",0.457568240449218,2.77863345087543,1.01496103751021,308.179848669253,30.3185428577267,3,2,"A",1.08754067634401
"115","PA49_C","B","C",0.0963344105210232,4.57004820360089,0.172523288490045,312.160691788935,32.11211672132,3,1,"A",0.226018822035285
"116","PA49_D","B","R",0.111412270627854,4.02926564759523,0.291286550986778,316.936206882274,36.3161501826241,3,1,"A",0.407272427308552
"117","PA49_L","B","GP",0.275506472168126,2.5366923313286,0.813349984884002,309.60903344129,29.7507339840243,3,1,"A",0.830675825485293
"118","PA5_C","A","C",0.106214497525299,8.22047320730646,0.122335451450043,311.399866916431,33.902537272336,1,1,"F",0.21533919549724
"119","PA5_D","A","R",0.110691769408752,36.3866024140316,0.415965313524407,312.462483739289,37.9785201011538,1,1,"F",0.578184149738733
"120","PA5_L","A","GP",0.178319429308875,10.5700104391258,0.84144037355033,309.315812147399,33.0261302339832,1,1,"F",0.983115290438561
"121","PA50_C","B","C",0.271326692282099,1.6376494962314,0.349041955283603,310.380252309736,29.2439830548453,3,1,"A",0.280779039722345
"122","PA50_D","B","R",0.0939260147833587,2.5720771003663,0.228449401081983,319.108445263338,35.167151652087,3,1,"A",0.299547846057807
"123","PA50_L","B","GP",0.342421125506414,2.55096240243703,0.764025956383831,308.871156281618,29.8266639279972,3,1,"A",0.78760385469623
"124","PA51_C","B","C",0.395119561832868,1.4348076050828,0.401367169558186,308.24502984166,29.6695397728375,3,2,"A",0.26493490404397
"125","PA51_D","B","R",0.0746511513627999,4.85446546631595,0.263791011815207,317.626614665351,37.1962567033112,3,2,"A",0.352733645522913
"126","PA51_L","B","GP",0.361125974892813,2.7038825451476,0.779617448422564,309.072523488876,30.3311325599664,3,2,"A",0.836119908936019
"127","PA52_C","B","C",0.451546524287436,2.07443387547668,0.437277144331606,308.000116659381,29.8884996238766,3,2,"A",0.416489224749886
"128","PA52_D","B","R",0.122119252848925,2.70908024879403,0.341100607711422,317.258976070467,34.6228114003093,3,2,"A",0.42765556534813
"129","PA52_L","B","GP",0.423637176014034,2.85984709589934,1.07450589995809,308.203587254767,30.1251572423192,3,2,"A",1.13764211788481
"130","PA53_C","B","C",0.321761953911062,1.70410537840582,0.425723404694334,308.921833345007,28.8916284416031,3,1,"A",0.335921016275707
"131","PA53_D","B","R",0.128199759143734,2.22106941349637,0.41780274750728,317.379530510668,33.6749898398802,3,1,"A",0.482709342288934
"132","PA53_L","B","GP",0.401822920701929,2.74258032715579,1.01047367801693,308.434934760162,30.1043565245249,3,1,"A",1.062948973862
"133","PA54_C","B","C",1.56105218848183,1.91724855708326,1.64079135446752,295.670704872549,28.4448779480824,3,2,"A",0.448370427699879
"134","PA54_D","B","R",0.143993495916025,2.50480497224565,0.346679180529972,317.260154523279,34.7087720048078,3,2,"A",0.445435480061206
"135","PA54_L","B","GP",0.495241342340261,2.40607551794833,1.09155887352389,307.26954335093,29.6192230278549,3,2,"A",1.09067656999387
"136","PA7_C","A","C",0.94882300953984,1.27260680546361,1.46083480075793,294.153741543057,27.4429691633436,1,1,"F",0.268719216121758
"137","PA7_D","A","R",0.105831657907176,37.2954405112045,0.45261877429562,312.517432484608,38.0497643964065,1,1,"F",0.608689789617523
"138","PA7_L","A","GP",0.168884489721832,10.0384828275234,0.856263966765454,309.735778914217,33.2704305837765,1,1,"F",0.994691728296314
"139","PA8_C","A","C",0.286879207606343,1.0827631673917,0.458212243128071,308.468954619915,27.7781925408997,1,2,"F",0.216132434147615
"140","PA8_D","A","R",0.11975307468163,4.21051076873951,0.453300119745026,313.483184519508,33.386567902713,1,2,"F",0.536351702955321
"141","PA8_L","A","GP",0.448114975381637,2.48276835054425,1.19270908528737,306.926135317459,28.9060090991238,1,2,"F",1.16084741535611
"142","PA9_C","A","C",0.157159046511807,2.07892688213372,0.207714285111183,312.539248302008,29.5672591242752,1,1,"F",0.200927160686687
"143","PA9_D","A","R",0.11628576454333,34.9284628286554,0.342752294074629,312.692106339063,38.1723063135301,1,1,"F",0.51573396717457
"144","PA9_L","A","GP",0.141844292920835,7.74855709804664,0.752935494275775,309.602162241032,32.2633980408143,1,1,"F",0.847267352541397
